,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
,HDFCBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS
Date,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-10,1337.874267578125,994.551025390625,939.2517700195312,2460.854248046875,1393.6500244140625,1091.050048828125,962.0194702148438,2649.60009765625,1395.0,1113.8499755859375,964.53466796875,2713.14990234375,1351.550048828125,1078.0,942.0134887695312,2638.35009765625,1357.0,1113.8499755859375,958.53515625,2697.199951171875,20758678.0,15622869,36934242,4760020
2020-11-11,1334.3221435546875,1023.2195434570312,899.893798828125,2496.3330078125,1389.949951171875,1122.5,921.7074584960938,2687.800048828125,1414.800048828125,1126.3499755859375,966.8421630859375,2692.800048828125,1370.5,1087.0,912.892822265625,2643.39990234375,1399.9000244140625,1096.0,964.0731811523438,2667.949951171875,18058097.0,12514800,56724780,3242441
2020-11-12,1316.802490234375,1018.8895263671875,892.1439208984375,2480.7763671875,1371.699951171875,1117.75,913.7696533203125,2671.050048828125,1388.550048828125,1142.0,926.8993530273438,2713.0,1360.0,1113.75,906.84716796875,2661.75,1377.4000244140625,1128.0999755859375,914.231201171875,2686.0,13526974.0,9180976,40046527,2437505
2020-11-13,1304.4188232421875,1024.7691650390625,899.5333251953125,2467.588134765625,1358.800048828125,1124.199951171875,921.3382568359375,2656.85009765625,1368.800048828125,1133.0,939.9136352539062,2664.89990234375,1347.0,1117.0,914.5773315429688,2636.0,1368.800048828125,1120.0,914.6926879882812,2655.75,11236240.0,6363212,45388670,2548093
2020-11-14,1314.882568359375,1033.2010498046875,902.1917114257812,2480.126708984375,1369.699951171875,1133.449951171875,924.0610961914062,2670.35009765625,1374.949951171875,1139.6500244140625,930.0606079101562,2689.0,1365.199951171875,1131.0999755859375,920.8536987304688,2660.050048828125,1367.800048828125,1137.0,929.8760375976562,2677.949951171875,917533.0,1136144,5226220,298819
2020-11-17,1352.081787109375,1024.313232421875,898.114013671875,2476.132568359375,1408.449951171875,1123.699951171875,919.884521484375,2666.050048828125,1412.5999755859375,1145.0,962.2271728515625,2695.0,1380.5999755859375,1112.6500244140625,916.0771484375,2650.050048828125,1385.800048828125,1144.75,962.2271728515625,2695.0,15529950.0,12813968,46542562,2827273
2020-11-18,1352.3218994140625,1012.3264770507812,895.3880004882812,2439.539306640625,1408.699951171875,1110.550048828125,917.0924682617188,2626.64990234375,1419.0,1132.699951171875,925.9994506835938,2664.199951171875,1399.050048828125,1101.449951171875,904.5858154296875,2607.050048828125,1403.0,1128.5,919.884521484375,2661.0,9431388.0,9839468,30402290,2893762
2020-11-19,1319.3465576171875,999.7470092773438,889.057373046875,2449.059326171875,1374.3499755859375,1096.75,910.6083984375,2636.89990234375,1399.449951171875,1114.699951171875,927.8223266601562,2676.14990234375,1368.0,1093.800048828125,908.323974609375,2630.85009765625,1389.699951171875,1100.0,917.0924682617188,2637.0,10133441.0,10092343,27796343,4167501
2020-11-20,1347.4739990234375,1005.7631225585938,855.8723754882812,2470.74609375,1403.6500244140625,1103.3499755859375,876.6189575195312,2660.25,1408.4000244140625,1109.0,915.5233764648438,2676.0,1365.050048828125,1091.0999755859375,874.5421752929688,2627.550048828125,1372.6500244140625,1106.0,911.462158203125,2655.0,10202681.0,8063554,57471248,2711471
2020-11-23,1338.7861328125,1039.0347900390625,878.9420166015625,2530.186767578125,1394.5999755859375,1139.8499755859375,900.2477416992188,2724.25,1423.6500244140625,1144.800048828125,909.1546630859375,2730.0,1375.3499755859375,1101.949951171875,888.9640502929688,2665.0,1415.0,1105.0,900.3861694335938,2690.0,12623318.0,10546363,45327567,3706418
2020-11-24,1380.6412353515625,1039.21728515625,884.9572143554688,2528.143310546875,1438.199951171875,1140.050048828125,906.4087524414062,2722.050048828125,1445.0,1154.9000244140625,911.0006713867188,2743.0,1402.050048828125,1133.3499755859375,891.61767578125,2705.0,1408.0,1145.0,906.3856811523438,2734.39990234375,20077200.0,8515426,30936268,3120516
2020-11-25,1346.6580810546875,1016.9752807617188,877.63525390625,2508.871337890625,1402.800048828125,1115.6500244140625,898.9093627929688,2701.300048828125,1464.4000244140625,1143.5,919.74609375,2732.949951171875,1397.0,1111.25,896.3250122070312,2688.199951171875,1451.300048828125,1137.0,913.7696533203125,2729.0,12076301.0,8958701,32637879,3302249
2020-11-26,1369.553466796875,1014.7421264648438,879.7980346679688,2526.796875,1426.6500244140625,1113.199951171875,901.1245727539062,2720.60009765625,1432.0,1119.949951171875,906.84716796875,2730.949951171875,1387.0,1098.300048828125,890.7177734375,2680.0,1415.0,1119.949951171875,901.332275390625,2686.0,13971563.0,10962256,25838637,2341099
2020-11-27,1383.1851806640625,1002.70947265625,869.5248413085938,2488.76416015625,1440.8499755859375,1100.0,890.6023559570312,2679.64990234375,1446.0,1121.0,902.7398071289062,2717.699951171875,1415.550048828125,1091.0,886.7257690429688,2669.050048828125,1431.800048828125,1118.0,895.5404052734375,2705.0,8997290.0,25306145,47336811,6086808
2020-12-01,1375.9373779296875,1037.2117919921875,880.8344116210938,2532.55517578125,1433.300048828125,1137.8499755859375,902.18603515625,2726.800048828125,1449.0,1140.25,907.424072265625,2735.89990234375,1425.5,1105.050048828125,890.7177734375,2624.449951171875,1440.8499755859375,1105.050048828125,895.47119140625,2679.0,8573787.0,8933802,19750687,3605017
2020-12-02,1350.641845703125,1039.9920654296875,882.298828125,2553.684326171875,1406.949951171875,1140.9000244140625,903.6859130859375,2749.550048828125,1431.800048828125,1147.449951171875,905.4627075195312,2754.699951171875,1394.800048828125,1121.0,893.002197265625,2702.449951171875,1431.0,1134.0,903.847412109375,2719.0,8946075.0,6741637,22188887,2509032
2020-12-03,1322.0823974609375,1026.820068359375,884.9572143554688,2516.44091796875,1377.199951171875,1126.449951171875,906.4087524414062,2709.449951171875,1432.0,1147.0,914.27734375,2773.89990234375,1374.050048828125,1122.699951171875,903.9166259765625,2700.800048828125,1429.0,1147.0,910.0776977539062,2773.89990234375,18966611.0,16212632,27785372,2852548
2020-12-04,1330.146240234375,1034.294921875,877.162109375,2533.25146484375,1385.5999755859375,1134.6500244140625,898.4248046875,2727.550048828125,1401.449951171875,1137.0,908.6931762695312,2738.85009765625,1373.300048828125,1115.0,895.3096923828125,2699.0,1381.0,1125.0,908.6931762695312,2710.800048828125,13456161.0,10564055,18464552,2686527
2020-12-07,1317.3304443359375,1042.3623046875,882.3212890625,2542.67822265625,1372.25,1143.5,903.708984375,2737.699951171875,1379.949951171875,1153.0,906.84716796875,2744.0,1358.0999755859375,1136.0,895.5866088867188,2706.14990234375,1375.0,1147.300048828125,895.5866088867188,2715.0,12158159.0,7792141,18242188,1996400
2020-12-08,1321.218505859375,1051.3408203125,898.3392944335938,2598.032958984375,1376.300048828125,1153.3499755859375,920.1152954101562,2797.300048828125,1388.800048828125,1167.0,929.5760498046875,2805.550048828125,1365.1500244140625,1145.0,899.9246826171875,2732.449951171875,1375.0,1145.0,905.0704345703125,2740.0,9728948.0,12308330,43403061,4277818
2020-12-09,1350.8818359375,1071.258544921875,913.2985229492188,2610.5712890625,1407.199951171875,1175.199951171875,935.4370727539062,2810.800048828125,1410.050048828125,1179.5,938.598388671875,2840.0,1375.050048828125,1157.0,922.653564453125,2793.14990234375,1377.0,1168.050048828125,927.5916137695312,2815.0,11034537.0,10039346,29175254,3659996
2020-12-10,1330.3863525390625,1064.4671630859375,904.3094482421875,2585.958740234375,1385.8499755859375,1167.75,926.2301635742188,2784.300048828125,1402.0,1171.6500244140625,936.1524047851562,2827.300048828125,1375.75,1150.0,923.461181640625,2780.25,1398.0,1157.4000244140625,932.9680786132812,2818.0,9863983.0,9488782,16065507,2127801
2020-12-11,1327.4583740234375,1060.3197021484375,903.768798828125,2585.30859375,1382.800048828125,1163.199951171875,925.6763916015625,2783.60009765625,1395.0,1171.949951171875,940.5366821289062,2807.699951171875,1373.0,1155.25,911.1160278320312,2764.550048828125,1390.050048828125,1159.699951171875,928.9991455078125,2792.699951171875,10678192.0,10574009,26944202,1795408
2020-12-14,1317.234619140625,1061.55029296875,897.2354125976562,2598.404541015625,1372.1500244140625,1164.550048828125,918.984619140625,2797.699951171875,1388.0,1172.5999755859375,929.9221801757812,2804.0,1368.0,1148.199951171875,916.7001953125,2756.25,1383.0,1169.4000244140625,926.6685791015625,2802.0,8611025.0,6728187,17312747,2483658
2020-12-15,1335.6182861328125,1052.48046875,889.5980834960938,2564.829833984375,1391.300048828125,1154.5999755859375,911.1622314453125,2761.550048828125,1394.949951171875,1163.699951171875,918.2462158203125,2794.699951171875,1366.0,1152.0,905.0473022460938,2755.0,1380.800048828125,1156.0,918.2462158203125,2786.0,10780718.0,6905926,18551265,2365509
2020-12-16,1354.2418212890625,1062.5985107421875,890.5894165039062,2613.72900390625,1410.699951171875,1165.699951171875,912.177490234375,2814.199951171875,1416.800048828125,1168.9000244140625,920.6691284179688,2819.800048828125,1394.5,1153.5999755859375,907.1702270507812,2760.449951171875,1404.0,1160.0,917.461669921875,2779.0,8416046.0,7788404,18561011,2565149
2020-12-17,1384.09716796875,1056.6732177734375,894.6671142578125,2636.01953125,1441.800048828125,1159.199951171875,916.3540649414062,2838.199951171875,1445.0,1168.9000244140625,925.3071899414062,2853.699951171875,1404.5,1156.199951171875,912.4544067382812,2805.0,1418.5999755859375,1165.9000244140625,915.846435546875,2811.0,10962239.0,6658153,20252358,2863460
2020-12-18,1354.86572265625,1084.5670166015625,897.3480224609375,2657.1953125,1411.3499755859375,1189.800048828125,919.0999755859375,2861.0,1439.699951171875,1195.0,925.2610473632812,2898.0,1406.300048828125,1175.5999755859375,906.84716796875,2846.199951171875,1435.0,1182.8499755859375,913.8158569335938,2868.0,11497959.0,15995676,18466344,6076692
2020-12-21,1317.7147216796875,1073.172607421875,873.985595703125,2619.254638671875,1372.6500244140625,1177.300048828125,895.1712036132812,2820.14990234375,1423.8499755859375,1209.75,933.1526489257812,2886.5,1366.699951171875,1152.050048828125,856.1975708007812,2785.0,1417.5,1188.0,927.6146850585938,2861.0,11880912.0,10858352,44135540,2705195
2020-12-22,1318.1466064453125,1112.5518798828125,872.6339111328125,2667.87646484375,1373.0999755859375,1220.5,893.7867431640625,2872.5,1384.800048828125,1223.8499755859375,904.0320434570312,2883.64990234375,1345.0,1176.0999755859375,871.5193481445312,2818.64990234375,1384.800048828125,1182.0,899.4631958007812,2834.0,11425779.0,10901851,28140001,2881737
2020-12-23,1320.594482421875,1142.2227783203125,875.8555297851562,2701.5439453125,1375.6500244140625,1253.050048828125,897.0864868164062,2908.75,1380.949951171875,1258.8499755859375,900.5938720703125,2919.0,1361.050048828125,1230.550048828125,886.379638671875,2865.449951171875,1367.5,1238.0,890.6947021484375,2876.050048828125,7733697.0,15878346,19501410,2790988
2020-12-24,1341.18603515625,1126.7264404296875,898.5195922851562,2702.100830078125,1397.0999755859375,1236.050048828125,920.2999267578125,2909.35009765625,1404.0,1249.9000244140625,922.4458618164062,2921.35009765625,1377.0,1226.0,898.0325317382812,2883.199951171875,1389.4000244140625,1249.9000244140625,898.5401611328125,2909.0,7476094.0,7313885,20776988,1807144
2020-12-28,1356.3057861328125,1130.600341796875,902.642333984375,2720.722412109375,1412.8499755859375,1240.300048828125,924.5226440429688,2929.39990234375,1421.0,1248.0,931.3067016601562,2949.699951171875,1404.0,1236.0,920.8306274414062,2902.0,1405.0,1238.449951171875,926.0917358398438,2910.0,5849597.0,4607051,17221499,2108994
2020-12-29,1370.08154296875,1139.716064453125,896.6721801757812,2721.744384765625,1427.199951171875,1250.300048828125,918.4077758789062,2930.5,1434.75,1254.449951171875,928.6761474609375,2952.0,1420.0,1235.0,914.9464721679688,2920.0,1421.050048828125,1235.0,927.1531982421875,2920.0,7247673.0,6878105,18611939,1994151
2020-12-30,1375.16943359375,1136.525634765625,899.1278076171875,2702.054443359375,1432.5,1246.800048828125,920.9229125976562,2909.300048828125,1439.9000244140625,1253.300048828125,926.3224487304688,2947.699951171875,1413.0,1238.1500244140625,911.7160034179688,2902.0,1439.9000244140625,1253.0,920.8075561523438,2934.39990234375,8108363.0,5194690,22043630,2637968
2020-12-31,1378.8172607421875,1144.7294921875,894.531982421875,2658.820556640625,1436.300048828125,1255.800048828125,916.2156372070312,2862.75,1444.0,1258.4000244140625,928.4915161132812,2905.0,1425.050048828125,1239.0,913.1235961914062,2845.0,1435.0,1243.0,919.9999389648438,2900.0,11072875.0,7430470,18781189,4040956
2021-01-01,1368.017578125,1148.96826171875,895.5232543945312,2719.65478515625,1425.050048828125,1260.449951171875,917.23095703125,2928.25,1443.0,1265.5,921.6151733398438,2940.0,1420.5999755859375,1255.800048828125,914.6926879882812,2879.0,1440.0,1257.9000244140625,917.461669921875,2880.0,4405469.0,4253550,10015175,2681440
2021-01-04,1359.3297119140625,1174.3095703125,897.0326538085938,2822.932861328125,1416.0,1288.25,918.7769775390625,3039.449951171875,1438.0,1290.0,922.4920043945312,3050.75,1399.0,1261.1500244140625,908.231689453125,2940.949951171875,1438.0,1269.0,920.7383422851562,2950.0,7870096.0,7208454,24513534,5113293
2021-01-05,1369.6014404296875,1179.36865234375,885.880859375,2872.66845703125,1426.699951171875,1293.800048828125,907.3548583984375,3093.0,1430.75,1299.0,915.4310913085938,3114.25,1409.0,1275.050048828125,902.6936645507812,3039.60009765625,1419.199951171875,1282.0,908.6931762695312,3039.60009765625,7193412.0,8145280,24123091,5801309
2021-01-06,1363.6976318359375,1168.703369140625,862.5184326171875,2834.125,1420.550048828125,1282.0999755859375,883.4260864257812,3051.5,1440.0,1302.0,907.3086547851562,3113.5,1413.0999755859375,1268.050048828125,879.2264404296875,3037.199951171875,1435.0,1300.0,907.2625122070312,3100.0,11067025.0,7161715,46401468,3726716
2021-01-07,1359.5697021484375,1150.51806640625,861.12158203125,2816.757568359375,1416.25,1262.1500244140625,881.9954223632812,3032.800048828125,1432.5999755859375,1297.6500244140625,897.6171875,3080.85009765625,1412.550048828125,1255.5,879.2264404296875,3000.25,1432.5,1296.0,886.3104248046875,3075.0,9947421.0,10954918,32325918,3717827
2021-01-08,1374.353271484375,1196.050048828125,871.2821044921875,2898.58056640625,1431.6500244140625,1312.0999755859375,892.4022216796875,3120.89990234375,1442.0,1316.800048828125,894.5712890625,3128.0,1423.0999755859375,1278.25,882.433837890625,3060.0,1432.0,1278.25,885.1566772460938,3090.0,6884382.0,13186251,27540187,5879039
2021-01-11,1393.36083984375,1254.4805908203125,854.8585815429688,2950.17431640625,1451.449951171875,1376.199951171875,875.58056640625,3176.449951171875,1464.9000244140625,1383.3499755859375,894.755859375,3230.0,1436.300048828125,1340.0,873.388427734375,3146.550048828125,1450.0,1342.0999755859375,894.755859375,3230.0,8665696.0,20528626,33307825,9508039
2021-01-12,1421.7283935546875,1250.4241943359375,881.8031616210938,2948.68798828125,1481.0,1371.75,903.1782836914062,3174.85009765625,1487.699951171875,1378.0,904.5396728515625,3210.0,1449.0999755859375,1360.0,876.8035278320312,3150.0,1452.449951171875,1378.0,878.2341918945312,3176.449951171875,10194078.0,8309868,41161546,3611458
2021-01-13,1411.7926025390625,1264.46240234375,873.580078125,2933.92041015625,1470.6500244140625,1387.1500244140625,894.755859375,3158.949951171875,1496.9000244140625,1392.800048828125,911.4390869140625,3177.0,1462.0999755859375,1360.0,885.3643798828125,3126.25,1492.9000244140625,1373.8499755859375,906.177978515625,3175.0,8467325.0,14442997,26619458,3572801
2021-01-14,1409.968505859375,1249.284912109375,883.4026489257812,3024.8798828125,1468.75,1370.5,904.8165893554688,3250.699951171875,1488.0,1384.0,907.7240600585938,3266.5,1456.0,1318.449951171875,894.8712768554688,3120.39990234375,1471.1500244140625,1360.0,897.6171875,3155.0,6148583.0,27521697,21553242,6931542
2021-01-15,1407.95263671875,1225.99462890625,872.9718017578125,3008.735595703125,1466.6500244140625,1344.949951171875,894.1328735351562,3233.35009765625,1471.6500244140625,1364.449951171875,910.9083862304688,3274.0,1445.0,1340.0,886.102783203125,3210.0,1469.0999755859375,1360.0,904.8165893554688,3235.0,7082618.0,15018441,20593268,4131692
2021-01-18,1423.744140625,1196.0045166015625,893.9236450195312,2997.94091796875,1483.0999755859375,1312.050048828125,915.5925903320312,3221.75,1502.8499755859375,1340.0,921.6151733398438,3256.75,1467.0,1306.0,887.625732421875,3187.39990234375,1469.9000244140625,1338.0,899.5093383789062,3250.0,21412816.0,8861765,35100458,4160906
2021-01-19,1443.663818359375,1200.19775390625,908.5449829101562,3034.185302734375,1503.8499755859375,1316.6500244140625,930.5682983398438,3260.699951171875,1511.6500244140625,1331.0,937.30615234375,3279.0,1467.0,1312.0,920.5306396484375,3232.0,1491.800048828125,1320.0,920.5306396484375,3233.0,8680127.0,5585744,32006615,2975735
2021-01-20,1432.2882080078125,1220.981201171875,925.8020629882812,3078.94384765625,1492.0,1339.449951171875,948.2437133789062,3308.800048828125,1501.0,1348.4000244140625,949.7666625976562,3327.949951171875,1486.0,1320.550048828125,923.645751953125,3267.10009765625,1501.0,1320.550048828125,932.8757934570312,3270.0,6673026.0,8225838,30924537,3453446
2021-01-21,1415.7764892578125,1221.2088623046875,945.94287109375,3046.421875,1474.800048828125,1339.699951171875,968.8727416992188,3273.85009765625,1494.3499755859375,1361.050048828125,978.379638671875,3309.14990234375,1468.1500244140625,1335.0,957.6121826171875,3262.10009765625,1492.0,1350.0,960.8426513671875,3305.0,13166527.0,6142421,39087742,2778546
2021-01-22,1385.777099609375,1222.25732421875,923.5040893554688,3073.639892578125,1443.550048828125,1340.8499755859375,945.8900756835938,3303.10009765625,1467.9000244140625,1356.0,976.2337036132812,3325.0,1440.1500244140625,1326.550048828125,939.2213745117188,3241.89990234375,1467.9000244140625,1327.0,974.2261352539062,3241.89990234375,7696182.0,9646591,30532660,3052459
2021-01-25,1404.3046875,1207.9002685546875,874.5713500976562,3062.65966796875,1462.8499755859375,1325.0999755859375,895.7711791992188,3291.300048828125,1481.0,1347.9000244140625,939.1290893554688,3339.800048828125,1455.1500244140625,1313.0,891.61767578125,3278.64990234375,1465.0999755859375,1345.0,939.1290893554688,3308.949951171875,10172359.0,6542611,54207104,2272887
2021-01-27,1353.1859130859375,1185.9320068359375,853.8447265625,3034.5107421875,1409.5999755859375,1301.0,874.5421752929688,3261.050048828125,1471.9000244140625,1327.550048828125,888.38720703125,3306.449951171875,1406.1500244140625,1285.0999755859375,871.3117065429688,3227.0,1468.0,1319.5999755859375,888.38720703125,3300.0,11778138.0,8133665,42370131,2786662
2021-01-28,1316.5626220703125,1163.325439453125,845.5316772460938,2974.491943359375,1371.449951171875,1276.199951171875,866.0275268554688,3196.550048828125,1401.300048828125,1296.449951171875,887.6026611328125,3275.0,1342.0,1272.550048828125,863.0046997070312,3183.800048828125,1389.9000244140625,1291.800048828125,867.6889038085938,3230.0,21352223.0,4660690,34067814,3083938
2021-01-29,1334.85009765625,1129.461181640625,829.9415893554688,2895.21044921875,1390.5,1239.050048828125,850.0596313476562,3111.35009765625,1408.75,1291.1500244140625,882.8953247070312,3216.85009765625,1364.5,1231.0,844.544677734375,3100.0,1391.3499755859375,1286.25,874.2191162109375,3210.050048828125,14352251.0,12183519,43712383,5445659
2021-02-01,1417.6483154296875,1149.378662109375,853.9799194335938,2921.26513671875,1476.75,1260.9000244140625,874.6806640625,3139.35009765625,1482.5,1277.949951171875,879.1571655273438,3165.0,1401.0,1241.0,852.8516845703125,3044.10009765625,1410.25,1250.550048828125,858.11279296875,3100.0,13185272.0,8880279,34180952,3985846
2021-02-02,1498.0946044921875,1158.8131103515625,867.7225952148438,2980.912353515625,1560.550048828125,1271.25,888.7564086914062,3203.449951171875,1578.5,1294.4000244140625,895.3096923828125,3224.0,1497.4000244140625,1263.5999755859375,856.0591430664062,3150.0,1501.0,1280.0,883.4260864257812,3174.0,21210103.0,6892490,41470034,2881837
2021-02-03,1511.7742919921875,1171.02783203125,869.9078369140625,2977.748779296875,1574.800048828125,1284.6500244140625,890.9946899414062,3200.050048828125,1581.699951171875,1304.0,900.84765625,3236.0,1542.0,1273.0,876.8496704101562,3162.64990234375,1579.0,1277.6500244140625,889.91015625,3213.0,10118627.0,8182968,30301696,2505866
2021-02-04,1515.9022216796875,1166.1966552734375,867.0466918945312,2966.954345703125,1579.0999755859375,1279.3499755859375,888.0641479492188,3188.449951171875,1588.0,1293.4000244140625,895.3096923828125,3237.85009765625,1543.449951171875,1272.050048828125,879.1571655273438,3176.0,1566.0,1285.0,887.9256591796875,3216.050048828125,12242342.0,5032240,25626981,2057261
2021-02-05,1533.6617431640625,1159.5880126953125,866.798828125,2938.572998046875,1597.5999755859375,1272.0999755859375,887.810302734375,3157.949951171875,1618.25,1288.75,897.4556884765625,3205.85009765625,1548.0,1262.0,886.0797119140625,3129.0,1548.0,1286.4000244140625,890.7177734375,3198.949951171875,13527358.0,5477481,20248046,2366135
2021-02-08,1541.005615234375,1188.2562255859375,879.2799682617188,2990.822509765625,1605.25,1303.550048828125,900.5938720703125,3214.10009765625,1631.6500244140625,1310.0,908.6931762695312,3226.0,1595.699951171875,1275.5,890.2562866210938,3155.14990234375,1620.0,1285.5,892.1022338867188,3189.5,8723790.0,6921922,21183400,2526592
2021-02-09,1547.3414306640625,1190.07958984375,881.3975830078125,2956.206787109375,1611.8499755859375,1305.550048828125,902.7628784179688,3176.89990234375,1628.0,1332.0,918.2000732421875,3245.800048828125,1586.699951171875,1297.8499755859375,900.9861450195312,3164.0,1610.0,1306.9000244140625,905.4396362304688,3195.0,9210683.0,7965949,19604141,2658751
2021-02-10,1518.4461669921875,1181.8297119140625,889.5755004882812,2990.078125,1581.75,1296.5,911.1390991210938,3213.300048828125,1614.8499755859375,1304.3499755859375,915.9617919921875,3219.39990234375,1567.0,1283.5999755859375,889.4486083984375,3157.300048828125,1608.3499755859375,1295.800048828125,901.6553344726562,3185.0,9894003.0,5951207,21234156,2127983
2021-02-11,1509.4222412109375,1178.3204345703125,926.2526245117188,2983.28515625,1572.3499755859375,1292.6500244140625,948.7052001953125,3206.0,1597.800048828125,1296.0,952.6279907226562,3219.300048828125,1564.199951171875,1283.050048828125,910.1930541992188,3185.050048828125,1582.0,1289.0,913.7696533203125,3215.0,6824309.0,4673317,42539278,1165882
2021-02-12,1518.6380615234375,1193.9537353515625,919.8994140625,2969.14111328125,1581.949951171875,1309.800048828125,942.1980590820312,3190.800048828125,1592.5,1323.75,958.9966430664062,3245.5,1573.0,1301.550048828125,930.1067504882812,3182.0,1573.9000244140625,1305.0,948.6129150390625,3184.199951171875,4955053.0,5797875,30497029,2777404
2021-02-15,1551.9013671875,1193.81689453125,915.84423828125,2921.730712890625,1616.5999755859375,1309.6500244140625,938.0445556640625,3139.85009765625,1625.0,1328.4000244140625,951.2896118164062,3209.0,1596.699951171875,1307.0999755859375,934.5371704101562,3131.550048828125,1600.0999755859375,1320.0,945.1747436523438,3209.0,5177622.0,4363513,15791099,2630853
2021-02-16,1561.5491943359375,1176.26953125,927.96484375,2892.837646484375,1626.6500244140625,1290.4000244140625,950.4589233398438,3108.800048828125,1641.0,1319.75,959.6427612304688,3167.64990234375,1608.449951171875,1286.0,939.1521606445312,3100.0,1621.199951171875,1314.0,941.3442993164062,3150.0,6948679.0,6896421,21421660,3435770
2021-02-17,1523.006103515625,1167.97412109375,938.6660766601562,2859.61767578125,1586.5,1281.300048828125,961.4195556640625,3073.10009765625,1621.800048828125,1294.5,967.2805786132812,3132.85009765625,1583.0,1275.0,946.3515625,3045.550048828125,1620.0,1290.4000244140625,950.6896362304688,3105.10009765625,6397213.0,4575741,23742994,3678426
2021-02-18,1492.0947265625,1178.1380615234375,931.6595458984375,2844.961669921875,1554.300048828125,1292.449951171875,954.2432250976562,3057.35009765625,1605.949951171875,1306.0,973.0262451171875,3097.89990234375,1548.0,1275.0,950.2742919921875,3031.0,1605.949951171875,1276.0,962.2271728515625,3065.0,7360280.0,6437551,18646877,4189909
2021-02-19,1477.5030517578125,1177.08984375,937.3367919921875,2858.454345703125,1539.0999755859375,1291.300048828125,960.05810546875,3071.85009765625,1564.199951171875,1299.5,971.43408203125,3087.14990234375,1533.0,1276.800048828125,947.5975952148438,3016.14990234375,1545.0,1296.0999755859375,949.30517578125,3058.0,8569754.0,5389696,23403483,3725028
2021-02-22,1486.046875,1153.29833984375,904.8050537109375,2752.9326171875,1548.0,1265.199951171875,926.73779296875,2958.449951171875,1573.9000244140625,1308.550048828125,964.488525390625,3096.0,1539.449951171875,1260.0,920.6691284179688,2943.14990234375,1545.050048828125,1295.0,959.919677734375,3096.0,14725919.0,7371303,23804335,5366696
2021-02-23,1467.9512939453125,1154.346435546875,911.7214965820312,2773.171630859375,1529.1500244140625,1266.3499755859375,933.8218383789062,2980.199951171875,1557.699951171875,1291.0,947.4130249023438,3028.0,1522.6500244140625,1257.550048828125,929.2760620117188,2968.0,1553.75,1271.1500244140625,945.1516723632812,2970.0,9119953.0,6612942,25644108,3832829
2021-02-24,1542.1575927734375,1161.5933837890625,928.6406860351562,2743.301025390625,1606.449951171875,1274.300048828125,951.1511840820312,2948.10009765625,1613.949951171875,1276.5999755859375,953.112548828125,3003.35009765625,1516.25,1252.0,935.06787109375,2921.14990234375,1526.5,1260.050048828125,936.8446655273438,2972.0,7157166.0,4537258,10807663,3774549
2021-02-25,1542.1094970703125,1161.8212890625,966.1963500976562,2787.221923828125,1606.4000244140625,1274.550048828125,989.6171875,2995.300048828125,1636.25,1299.75,993.1476440429688,3029.89990234375,1602.0,1272.0,956.6891479492188,2968.449951171875,1609.75,1288.449951171875,958.0736694335938,2974.0,10054785.0,8788221,34855693,4224073
2021-02-26,1472.9910888671875,1142.45068359375,939.8150634765625,2693.238525390625,1534.4000244140625,1253.300048828125,962.5963745117188,2894.300048828125,1588.9000244140625,1274.300048828125,984.7944946289062,2972.35009765625,1521.0,1244.75,955.627685546875,2880.0,1587.050048828125,1269.0,976.9951782226562,2960.0,13956423.0,15132388,37481215,5553153
2021-03-01,1496.5107421875,1154.93896484375,946.9791870117188,2721.061767578125,1558.9000244140625,1267.0,969.9342041015625,2924.199951171875,1572.550048828125,1284.5,974.6876831054688,2965.0,1540.699951171875,1259.0,951.8433837890625,2901.800048828125,1564.0,1263.300048828125,973.85693359375,2926.0,6768009.0,5756286,17680764,3265871
2021-03-02,1505.4384765625,1189.1224365234375,948.9166259765625,2797.505126953125,1568.199951171875,1304.5,971.9186401367188,3006.35009765625,1587.5,1310.0,982.99462890625,3025.0,1551.0,1279.199951171875,964.1193237304688,2948.0,1575.699951171875,1282.25,979.3026733398438,2960.0,8055019.0,10461434,17150760,3306469
2021-03-03,1523.342041015625,1224.718505859375,992.2172241210938,2846.59033203125,1586.8499755859375,1343.550048828125,1016.268798828125,3059.10009765625,1596.0,1347.0,1024.4835205078125,3064.0,1565.0,1308.0,972.4724731445312,2996.89990234375,1584.0,1319.199951171875,978.8642578125,3035.0,5611205.0,9056399,31924461,3509857
2021-03-04,1489.9349365234375,1212.6859130859375,980.3895263671875,2837.84375,1552.050048828125,1330.3499755859375,1004.1544189453125,3049.699951171875,1571.0,1363.8499755859375,1010.6615600585938,3081.449951171875,1539.0999755859375,1325.9000244140625,995.7781982421875,3016.050048828125,1548.550048828125,1335.0,1006.0696411132812,3023.0,8145719.0,12041941,21435754,3916760
